3.036929,2.051960,-0.000981,-0.105757,0.001162,0.000000,0.000000,0.000000
3.037781,2.052789,0.002869,-0.106142,0.001162,0.000000,0.000000,0.000000
3.038054,2.053379,0.004152,-0.106271,0.001162,0.000000,0.000000,0.000000
3.037910,2.053397,0.005435,-0.106142,0.001162,0.000000,0.000000,0.000000
3.037357,2.053321,0.005435,-0.106142,0.001162,0.000000,0.000000,0.000000
3.036771,2.053172,0.004152,-0.106014,0.001163,0.000000,0.000000,0.000000
3.036203,2.053677,0.004152,-0.105757,0.001164,0.000000,0.000000,0.000000
3.035408,2.054307,0.001585,-0.105501,0.001165,0.000000,0.000000,0.000000
3.034379,2.054456,0.000302,-0.105372,0.001166,0.000000,0.000000,0.000000
3.033089,2.054087,0.000302,-0.105372,0.001166,0.000000,0.000000,0.000000
3.031383,2.054052,0.000302,-0.105372,0.001166,0.000000,0.000000,0.000000
3.029039,2.054279,0.000302,-0.105372,0.001166,0.000000,0.000000,0.000000
3.027033,2.054633,0.000302,-0.104859,0.001166,0.000000,0.000000,0.000000
3.027330,2.052100,-0.000981,-0.104217,0.001166,0.000000,0.000000,0.000000
3.027786,2.050237,-0.000981,-0.104217,0.001166,0.000000,0.000000,0.000000
3.026599,2.048376,-0.000981,-0.104217,0.001166,0.000000,0.000000,0.000000
3.024301,2.046798,-0.000981,-0.104217,0.001166,0.000000,0.000000,0.000000
3.020319,2.045615,-0.000981,-0.104217,0.001166,0.000000,0.000000,0.000000
3.015300,2.045274,-0.000981,-0.104217,0.001166,0.000000,0.000000,0.000000
3.009061,2.044852,-0.002265,-0.104089,0.001166,0.000000,0.000000,0.000000
3.002815,2.045465,-0.000981,-0.103961,0.001165,0.000000,0.000000,0.000000
2.997093,2.047706,-0.002265,-0.103319,0.001165,0.000000,0.000000,0.000000
2.996106,2.051611,-0.007398,-0.101779,0.001161,0.000000,0.000000,0.000000
3.003781,2.052279,-0.007398,-0.099212,0.001142,0.000000,0.000000,0.000000
3.015027,2.052428,-0.006115,-0.096517,0.001122,0.000000,0.000000,0.000000
3.025459,2.054179,-0.002265,-0.093566,0.001104,0.000000,0.000000,0.000000
3.034381,2.055489,-0.000981,-0.090871,0.001098,0.000000,0.000000,0.000000
3.042363,2.057347,0.000302,-0.087663,0.001095,0.000000,0.000000,0.000000
3.048925,2.059189,0.002869,-0.084583,0.001096,0.000000,0.000000,0.000000
3.054387,2.061480,0.004152,-0.081631,0.001105,0.000000,0.000000,0.000000
3.058386,2.063908,0.005435,-0.078423,0.001118,0.000000,0.000000,0.000000
3.061568,2.066692,0.006719,-0.075471,0.001134,0.000000,0.000000,0.000000
3.066593,2.068826,0.006719,-0.071621,0.001160,0.000000,0.000000,0.000000
3.079159,2.067775,0.009285,-0.067771,0.001186,0.000000,0.000000,0.000000
3.092030,2.069155,0.014419,-0.064691,0.001214,0.000000,0.000000,0.000000
3.103708,2.068480,0.016985,-0.061868,0.001255,0.000000,0.000000,0.000000
3.109934,2.074245,0.015702,-0.059430,0.001296,0.000000,0.000000,0.000000
3.109888,2.076948,0.021467,-0.056351,0.001345,0.000000,0.000000,0.000000
3.108938,2.078032,0.020184,-0.053656,0.001403,0.000000,0.000000,0.000000
3.107361,2.079726,0.017617,-0.051090,0.001454,0.000000,0.000000,0.000000
3.107326,2.078768,0.016334,-0.048652,0.001497,0.000000,0.000000,0.000000
3.107908,2.074747,0.020184,-0.046471,0.001533,0.000000,0.000000,0.000000
3.107933,2.072876,0.024034,-0.044290,0.001577,0.000000,0.000000,0.000000
3.107965,2.069728,0.025317,-0.041852,0.001636,0.000000,0.000000,0.000000
3.108885,2.069232,0.021467,-0.039158,0.001704,0.000000,0.000000,0.000000
3.110882,2.066739,0.016334,-0.036848,0.001753,0.000000,0.000000,0.000000
3.113043,2.063983,0.011200,-0.034795,0.001787,0.000000,0.000000,0.000000
3.115510,2.059578,0.004784,-0.032614,0.001811,0.000000,0.000000,0.000000
3.117454,2.056068,-0.001633,-0.030432,0.001822,0.000000,0.000000,0.000000
3.118833,2.051868,-0.009333,-0.028379,0.001818,0.000000,0.000000,0.000000
3.118741,2.047825,-0.019599,-0.026326,0.001799,0.000000,0.000000,0.000000
3.116536,2.038878,-0.029866,-0.024529,0.001764,0.000000,0.000000,0.000000
3.113998,2.027260,-0.036282,-0.022605,0.001707,0.000000,0.000000,0.000000
3.111333,2.016580,-0.041416,-0.020553,0.001632,0.000000,0.000000,0.000000
3.108097,2.005568,-0.046549,-0.018758,0.001558,0.000000,0.000000,0.000000
3.104596,1.995127,-0.052966,-0.016579,0.001456,0.000000,0.000000,0.000000
3.102300,1.985138,-0.060666,-0.014785,0.001361,0.000000,0.000000,0.000000
3.100466,1.977297,-0.069649,-0.013119,0.001260,0.000000,0.000000,0.000000
3.098418,1.969568,-0.082482,-0.011583,0.001153,0.000000,0.000000,0.000000
3.096076,1.961702,-0.092749,-0.010048,0.001026,0.000000,0.000000,0.000000
3.093661,1.953113,-0.101732,-0.008387,0.000871,0.000000,0.000000,0.000000
3.090692,1.944691,-0.110716,-0.006983,0.000728,0.000000,0.000000,0.000000
3.087008,1.936795,-0.120982,-0.005452,0.000558,0.000000,0.000000,0.000000
3.082926,1.928663,-0.129966,-0.003796,0.000356,0.000000,0.000000,0.000000
